co_code,nsesymbol,broker_name,sales,pat,ebitda,picked_type,expected_sales,expected_ebitda,expected_pat,ebitda_margin_percent,pat_margin_percent,sales_beat,pat_beat,ebitda_beat,sales_flag,pat_flag,ebitda_flag,overall_flag
2378,AARTIIND,Batlivala & Karani Securities India Pvt. Ltd.,1675.0,43.0,212.0,Consolidated,1966.3,314.6,125.2,16.0,6.4,-14.814626455779889,-65.65495207667732,-32.6128417037508,Miss,Miss,Miss,Miss
2378,AARTIIND,Nuvama Institutional Equities,1675.0,43.0,212.0,Consolidated,1739.4,254.0,63.1,14.6,3.6,-3.7024261239507923,-31.85419968304279,-16.535433070866144,Inline,Miss,Miss,Miss
242,ABB,Batlivala & Karani Securities India Pvt. Ltd.,3175.44,351.74,413.75,Standalone,3099.9,567.3,451.1,18.3,14.6,2.43685280170328,-22.026158279760587,-27.066807685527934,Inline,Miss,Miss,Miss
242,ABB,Nuvama Institutional Equities,3175.44,351.74,413.75,Standalone,3132.9,579.6,471.2,18.5,15.0,1.3578473618691935,-25.35229202037351,-28.61456176673568,Inline,Miss,Miss,Miss
90,ABBOTINDIA,Batlivala & Karani Securities India Pvt. Ltd.,1738.35,365.86,445.5899999999999,Standalone,1690.0,447.8,375.3,26.5,22.2,2.8609467455621247,-2.515321076472155,-0.49352389459582247,Inline,Inline,Inline,Inline
40912,ABFRL,Nuvama Institutional Equities,1831.46,-233.73,105.92000000000002,Consolidated,1761.4,98.9,-255.5,5.6,-14.5,3.9775178835017564,-8.520547945205484,7.0980788675429825,Inline,Miss,Beat,Miss
92996,ABLBL,Nuvama Institutional Equities,1840.58,24.06,263.12,Consolidated,1866.2,257.9,100.1,13.8,5.4,-1.372843210802707,-75.96403596403596,2.024040325707649,Inline,Miss,Inline,Miss
107,ABREL,Batlivala & Karani Securities India Pvt. Ltd.,145.56,-27.08,-42.39,Consolidated,258.5,-6.7,-16.7,-2.6,-6.5,-43.69052224371373,62.15568862275449,532.6865671641791,Miss,Beat,Beat,Beat
20665,ABSLAMC,Batlivala & Karani Securities India Pvt. Ltd.,447.39,277.11,264.66999999999996,Consolidated,455.3,305.5,267.3,67.1,58.7,-1.7373160553481277,3.6700336700336704,-13.364975450081845,Inline,Inline,Miss,Inline
20665,ABSLAMC,Nuvama Institutional Equities,447.39,277.11,264.66999999999996,Consolidated,447.0,265.1,270.7,59.3,60.5,0.08724832214764795,2.3679349833764407,-0.16220294228595386,Inline,Inline,Inline,Inline
6,ACC,Batlivala & Karani Securities India Pvt. Ltd.,6065.83,384.5,772.8199999999999,Standalone,5665.9,906.5,575.1,16.0,10.2,7.058543214670225,-33.14206225004347,-14.746828461114184,Beat,Miss,Miss,Miss
6,ACC,Nuvama Institutional Equities,6065.83,384.5,772.8199999999999,Standalone,5556.7,761.8,512.9,13.7,9.2,9.162452534777838,-25.034119711444724,1.4465739039117858,Beat,Miss,Inline,Miss
68317,ACI,Batlivala & Karani Securities India Pvt. Ltd.,292.36,40.14,78.08999999999999,Consolidated,393.5,115.3,76.8,29.3,19.5,-25.70266836086404,-47.73437499999999,-32.27233304423244,Miss,Miss,Miss,Miss
71636,ACMESOLAR,Nuvama Institutional Equities,510.98,130.82,441.9,Consolidated,494.4,438.7,108.9,88.7,22.0,3.3535598705501704,20.12855831037648,0.7294278550262112,Inline,Beat,Inline,Beat
21281,ADANIPORTS,Nuvama Institutional Equities,9126.14,3310.6,5495.33,Consolidated,9002.8,5109.8,2899.3,56.8,32.2,1.3700182165548513,14.186182871727649,7.544913695252255,Inline,Beat,Beat,Beat
6437,AFCONS,Nuvama Institutional Equities,3370.38,137.4,435.28999999999996,Consolidated,3548.6,387.5,148.5,10.9,4.2,-5.022262300625593,-7.474747474747471,12.332903225806442,Miss,Miss,Beat,Miss
73060,AFFLE,Batlivala & Karani Securities India Pvt. Ltd.,620.74,105.5,139.71999999999997,Consolidated,628.6,44.7,108.3,22.2,53.8,-1.2503977091950387,-2.5854108956602007,212.57270693512297,Inline,Inline,Beat,Inline
7310,AHLUCONT,Nuvama Institutional Equities,1004.88,51.21,86.33,Consolidated,1060.5,94.6,56.8,8.9,5.4,-5.244695898161245,-9.84154929577464,-8.742071881606762,Miss,Miss,Miss,Miss
22825,AIAENG,Batlivala & Karani Securities India Pvt. Ltd.,1038.94,305.17,306.37,Consolidated,1112.6,300.4,283.2,27.0,25.5,-6.620528491820947,7.757768361581931,1.9873501997336975,Miss,Beat,Inline,Beat
13504,AJANTPHARM,Batlivala & Karani Securities India Pvt. Ltd.,1208.56,254.97,329.4,Standalone,1247.0,366.6,271.4,29.4,21.8,-3.0825982357658424,-6.053795136330133,-10.147299509001648,Inline,Miss,Miss,Miss
13504,AJANTPHARM,Nuvama Institutional Equities,1302.65,255.34,351.35,Consolidated,1267.7,343.5,247.4,27.1,19.5,2.7569614262049416,3.209377526273241,2.2852983988355233,Inline,Inline,Inline,Inline
82794,AJAXENGG,Nuvama Institutional Equities,466.52,52.88,61.38999999999999,Standalone,460.2,59.9,52.8,13.0,11.5,1.3733159495871345,0.15151515151516176,2.487479131886469,Inline,Inline,Inline,Inline
266,AKZOINDIA,Batlivala & Karani Securities India Pvt. Ltd.,995.1,91.0,134.5,Consolidated,1088.1,183.9,123.9,16.9,11.4,-8.547008547008538,-26.553672316384187,-26.862425231103863,Miss,Miss,Miss,Miss
19299,ALKEM,Batlivala & Karani Securities India Pvt. Ltd.,3371.14,667.9100000000001,739.0500000000001,Consolidated,3196.2,636.0,501.0,19.9,15.7,5.473374632375949,33.31536926147706,16.202830188679258,Beat,Beat,Beat,Beat
19299,ALKEM,Nuvama Institutional Equities,3371.14,667.9100000000001,739.0500000000001,Consolidated,3271.0,621.0,493.6,19.0,15.1,3.0614490981351232,35.314019448946524,19.009661835748805,Inline,Beat,Beat,Beat
27333,ALLCARGO,Batlivala & Karani Securities India Pvt. Ltd.,3816.7,-98.96,19.82,Consolidated,3676.5,80.9,-27.0,2.2,-0.7,3.8134094927240536,266.51851851851853,-75.50061804697157,Inline,Beat,Miss,Beat
45967,AMBER,Nuvama Institutional Equities,2466.75,68.09,160.1,Standalone,2674.6,218.8,93.1,8.2,3.5,-7.771255514843338,-26.86358754027926,-26.82815356489946,Miss,Miss,Miss,Miss
218,AMBUJACEM,Batlivala & Karani Securities India Pvt. Ltd.,10289.07,969.66,1961.0900000000001,Consolidated,9715.3,1913.9,1264.5,19.7,13.0,5.905839243255489,-23.31672597864769,2.4656460630126995,Beat,Miss,Inline,Miss
218,AMBUJACEM,Nuvama Institutional Equities,10289.07,969.66,1961.0900000000001,Consolidated,10963.8,1943.4,1200.0,17.7,10.9,-6.154161878180919,-19.195000000000004,0.9102603684264718,Miss,Miss,Inline,Miss
38941,ANGELONE,Batlivala & Karani Securities India Pvt. Ltd.,1117.01,133.91,290.58000000000004,Standalone,1095.1,290.2,138.2,26.5,12.6,2.0007305268925286,-3.104196816208388,0.13094417643006626,Inline,Inline,Inline,Inline
2035,APARINDS,Nuvama Institutional Equities,4881.09,257.86,438.24,Standalone,4331.4,368.2,190.6,8.5,4.4,12.69081590247958,35.28856243441764,19.022270505160247,Beat,Beat,Beat,Beat
12334,APLAPOLLO,Batlivala & Karani Securities India Pvt. Ltd.,5169.77,237.17,372.0,Consolidated,5440.0,397.1,229.9,7.3,4.2,-4.96746323529411,3.1622444541104753,-6.320825988416022,Inline,Inline,Miss,Inline
12334,APLAPOLLO,Nuvama Institutional Equities,5169.77,237.17,372.0,Consolidated,5145.2,389.2,237.4,7.6,4.6,0.4775324574360689,-0.0968828980623497,-4.4193216855087325,Inline,Inline,Inline,Inline
40294,APLLTD,Batlivala & Karani Securities India Pvt. Ltd.,1710.72,153.63,280.9,Consolidated,1735.8,260.4,147.9,15.0,8.5,-1.444866920152087,3.874239350912772,7.872503840245776,Inline,Inline,Beat,Inline
636,APOLLOHOSP,Nuvama Institutional Equities,5842.1,441.0,851.9000000000001,Consolidated,5771.4,793.6,366.5,13.7,6.3,1.2250060643864702,20.327421555252386,7.34627016129033,Inline,Beat,Beat,Beat
7159,APOLLOPIPE,Nuvama Institutional Equities,275.0,8.16,20.68,Consolidated,299.2,24.6,9.0,8.2,3.0,-8.088235294117643,-9.333333333333332,-15.934959349593502,Miss,Miss,Miss,Miss
23,APOLLOTYRE,Nuvama Institutional Equities,6560.76,12.88,497.55,Consolidated,6764.6,825.2,275.0,12.2,4.1,-3.013334121751473,-95.31636363636365,-39.705525933107126,Inline,Miss,Miss,Miss
23,APOLLOTYRE,Batlivala & Karani Securities India Pvt. Ltd.,6560.76,12.88,497.55,Consolidated,6506.0,865.3,303.8,13.3,4.7,0.841684598831851,-95.76036866359448,-42.49971108286143,Inline,Miss,Miss,Miss
43079,APTUS,Axis Securities,355.67,154.73,191.37,Standalone,350.0,277.0,205.0,79.1,58.6,1.6200000000000043,-24.5219512195122,-30.91335740072202,Inline,Miss,Miss,Miss
2110,ARE&M,Nuvama Institutional Equities,3401.08,164.8,363.53,Consolidated,3448.7,478.0,270.1,13.9,7.8,-1.3808101603502738,-38.98556090336912,-23.94769874476988,Inline,Miss,Miss,Miss
2110,ARE&M,Batlivala & Karani Securities India Pvt. Ltd.,3349.92,194.01,386.66,Standalone,3287.7,463.6,257.8,14.1,7.8,1.892508440551153,-24.743987587276965,-16.596203623813633,Inline,Miss,Miss,Miss
29,ARVIND,Batlivala & Karani Securities India Pvt. Ltd.,2006.32,54.7,177.29000000000002,Consolidated,1998.0,129.9,27.6,6.5,1.4,0.41641641641641325,98.18840579710145,36.481909160893004,Inline,Beat,Beat,Beat
72051,ARVINDFASN,Nuvama Institutional Equities,1107.31,24.86,133.08999999999997,Consolidated,2013.4,161.6,45.7,8.0,2.3,-45.002980033773724,-45.60175054704595,-17.64232673267328,Miss,Miss,Miss,Miss
40790,ARVSMART,Batlivala & Karani Securities India Pvt. Ltd.,101.76,11.96,21.470000000000002,Consolidated,713.3,230.4,175.3,32.3,24.6,-85.73391279966354,-93.17741015402167,-90.68142361111111,Miss,Miss,Miss,Miss
25513,ASHOKA,Nuvama Institutional Equities,1887.07,226.89,598.66,Consolidated,1789.3,161.1,63.7,9.0,3.6,5.4641479908344035,256.18524332810046,271.60769708255737,Beat,Beat,Beat,Beat
31,ASHOKLEY,Nuvama Institutional Equities,8724.51,593.73,969.55,Standalone,8843.9,954.0,582.7,10.8,6.6,-1.3499700358439086,1.8929123047880507,1.6299790356394082,Inline,Inline,Inline,Inline
31,ASHOKLEY,Batlivala & Karani Securities India Pvt. Ltd.,8724.51,593.73,969.55,Standalone,8752.8,1181.6,788.7,13.5,9.0,-0.32321085823963824,-24.72042601749715,-17.946005416384562,Inline,Miss,Miss,Miss
34,ASIANPAINT,Batlivala & Karani Securities India Pvt. Ltd.,8938.55,1117.05,1624.9699999999998,Consolidated,9077.4,1724.7,1108.4,19.0,12.2,-1.5296230198074379,0.7804041862143507,-5.7824549196961925,Inline,Inline,Miss,Inline
34,ASIANPAINT,Nuvama Institutional Equities,8938.55,1117.05,1624.9699999999998,Consolidated,8691.7,1608.0,1036.3,18.5,11.9,2.8400658099105875,7.792145131718614,1.0553482587064553,Inline,Beat,Inline,Beat
27655,ASTRAL,Nuvama Institutional Equities,1361.2,79.2,184.9,Consolidated,1405.4,235.8,130.1,16.8,9.3,-3.1450120962003734,-39.12375096079938,-21.586089906700597,Inline,Miss,Miss,Miss
43,ATUL,Batlivala & Karani Securities India Pvt. Ltd.,1478.0,132.36,235.5,Consolidated,1507.1,253.2,129.7,16.8,8.6,-1.9308605931922174,2.0508866615266195,-6.990521327014214,Inline,Inline,Miss,Inline
34695,AUBANK,Axis Securities,4378.44,580.86,501.6099999999997,Standalone,2868.0,1258.0,511.0,43.9,17.8,52.665271966527186,13.671232876712331,-60.12639109697936,Beat,Beat,Miss,Beat
34695,AUBANK,Nuvama Institutional Equities,4378.44,580.86,501.6099999999997,Standalone,2760.0,1208.0,438.9,43.8,15.9,58.639130434782594,32.34449760765551,-58.47599337748347,Beat,Beat,Miss,Beat
4666,AUROPHARMA,Batlivala & Karani Securities India Pvt. Ltd.,7868.14,824.2,1603.03,Consolidated,8185.9,1751.8,918.2,21.4,11.2,-3.8817967480667894,-10.2374210411675,-8.49240780911063,Inline,Miss,Miss,Miss
4666,AUROPHARMA,Nuvama Institutional Equities,7868.14,824.2,1603.03,Consolidated,8122.5,1677.6,944.9,20.7,11.6,-3.131548168667278,-12.773838501428717,-4.445040534096324,Inline,Miss,Inline,Miss
622,AUTOAXLES,Batlivala & Karani Securities India Pvt. Ltd.,489.38,35.72,47.87,Standalone,458.0,41.7,30.1,9.1,6.6,6.851528384279475,18.67109634551494,14.796163069544352,Beat,Beat,Beat,Beat
69335,AVL,Nuvama Institutional Equities,940.23,55.16,89.73,Standalone,918.4,60.5,30.9,6.6,3.4,2.3769599303135935,78.51132686084142,48.31404958677686,Inline,Beat,Beat,Beat
5554,AXISBANK,Batlivala & Karani Securities India Pvt. Ltd.,31063.51,5806.14,4257.100000000002,Standalone,20184.2,767.0,5981.4,3.8,29.6,53.90012980450054,-2.930083258100099,455.03259452412027,Beat,Inline,Beat,Inline
5554,AXISBANK,Nuvama Institutional Equities,31063.51,5806.14,4257.100000000002,Standalone,20909.8,11691.0,6512.0,55.9,31.1,48.559574936154334,-10.83937346437346,-63.586519544949084,Beat,Miss,Miss,Miss
28074,BAJAJ-AUTO,Nuvama Institutional Equities,12584.45,2095.98,2481.7700000000004,Standalone,12288.4,2409.9,2023.7,19.6,16.5,2.409182643794156,3.571675643623065,2.982281422465677,Inline,Inline,Inline,Inline
28074,BAJAJ-AUTO,Batlivala & Karani Securities India Pvt. Ltd.,12584.45,2095.98,2481.7700000000004,Standalone,12423.0,2459.8,2067.8,19.8,16.6,1.2996055703131348,1.3628010445884435,0.8931620456947823,Inline,Inline,Inline,Inline
38716,BAJAJCON,Nuvama Institutional Equities,251.70000000000002,39.04,41.940000000000005,Standalone,257.5,36.0,33.8,14.0,13.1,-2.2524271844660126,15.502958579881664,16.500000000000014,Inline,Beat,Beat,Beat
51,BAJAJELEC,Batlivala & Karani Securities India Pvt. Ltd.,1064.59,0.91,25.930000000000003,Consolidated,1214.2,91.1,37.2,7.5,3.1,-12.321693295997374,-97.55376344086022,-71.53677277716794,Miss,Miss,Miss,Miss
51,BAJAJELEC,Nuvama Institutional Equities,1064.59,0.91,25.930000000000003,Consolidated,1114.6,65.0,17.1,5.8,1.5,-4.486811412165799,-94.67836257309942,-60.1076923076923,Inline,Miss,Miss,Miss
28075,BAJAJFINSV,Nuvama Institutional Equities,434.37,329.92,370.52,Standalone,1405.0,112.4,0.8,8.0,0.1,-69.08398576512455,41140.0,229.64412811387896,Miss,Beat,Beat,Beat
3722,BAJFINANCE,Axis Securities,16696.54,4133.08,5781.5,Standalone,12578.0,8418.0,4632.0,66.9,36.8,32.743997455875345,-10.771157167530227,-31.31979092421003,Beat,Miss,Miss,Miss
3722,BAJFINANCE,Batlivala & Karani Securities India Pvt. Ltd.,16696.54,4133.08,5781.5,Standalone,12605.2,1210.1,4655.3,9.6,36.9,32.45755719861644,-11.217751809765218,377.7704321956863,Beat,Miss,Beat,Miss
55,BALKRISIND,Nuvama Institutional Equities,2760.02,288.3,506.20000000000005,Consolidated,2698.4,672.8,407.7,25.0,15.1,2.2835754521197704,-29.28623988226637,-24.76218787158144,Inline,Miss,Miss,Miss
55,BALKRISIND,Batlivala & Karani Securities India Pvt. Ltd.,2760.46,287.17,503.35999999999996,Standalone,2871.5,729.4,460.8,25.4,16.0,-3.866968483371059,-37.68012152777778,-30.989854675075406,Inline,Miss,Miss,Miss
2208,BALRAMCHIN,Batlivala & Karani Securities India Pvt. Ltd.,1542.27,51.57,134.25,Consolidated,1543.7,209.9,95.5,13.6,6.2,-0.0926345792576319,-46.0,-36.04097189137685,Inline,Miss,Miss,Miss
68090,BANDHANBNK,Axis Securities,5475.61,371.96,942.5299999999997,Standalone,3355.0,1572.0,323.0,46.9,9.6,63.20745156482861,15.157894736842097,-40.042620865139966,Beat,Beat,Miss,Beat
68090,BANDHANBNK,Nuvama Institutional Equities,5475.61,371.96,942.5299999999997,Standalone,3203.0,1337.6,96.0,41.7,3.0,70.95254448954105,287.4583333333333,-29.53573564593303,Beat,Beat,Miss,Beat
5456,BANKBARODA,Axis Securities,31091.49,4541.36,3561.9400000000023,Standalone,14673.0,7070.0,4149.0,48.2,28.3,111.89593130239214,9.456736563027228,-49.61895332390379,Beat,Beat,Miss,Beat
